"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4572","TC-CART-02 | Товар добавляется в корзину @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","227","ТК-57 | Оформление заказа без CSRF отклоняется @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-CSRF | CSRF защита","13-security-pentest.spec.ts","",""
"","5552","TC-CART-09 | Неавторизованный пользователь видит форму входа в корзине @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","264","TC-API-02 | GET /products?per_page=6 возвращает не более 6 товаров @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3426","TC-PAGE-10 | Страница политики конфиденциальности загружается @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","439","CJM-05-01 | API /delivery/cities возвращает список городов @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","4151","CJM-01-04 | Страница товара показывает название и цену @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","3349","CJM-07-03 | Несуществующий slug продукта показывает 404, а не 500 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","4296","CJM-04-02 | Поле имени предзаполнено данными профиля @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","10539","CJM-04-05 | Email-поле присутствует или предзаполнено @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4603","CJM-06-05 | API GET /shop/orders с auth возвращает список @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","8278","TC-SMS-06 | После отправки кода появляется поле для ввода OTP @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4757","TC-ACC-03 | Страница личных данных загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","5718","TC-COK-04 | Баннер содержит ссылку на политику конфиденциальности @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","5446","TC-COK-08 | Баннер зафиксирован внизу страницы (fixed position) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","4646","TC-HOME-02 | Логотип ХК Торпедо отображается в хедере @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","6338","TC-HOME-01 | Страница загружается без ошибок (200) @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","400","TC-PAY-06 | API /payment/{order}/status с несуществующим заказом возвращает 401/404 @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4242","TC-CAT-17 | Сортировка по цене (убывание) через URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","261","TC-1C-01 | checkauth с верными credentials возвращает success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","3942","CJM-04-11 | Поле комментария к заказу присутствует @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","285","TC-API-05 | GET /products?search=торпедо возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5394","CJM-03-05 | Итоговая сумма в корзине отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","5226","TC-HOME-06 | Футер содержит контактную информацию @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","8212","TC-ACC-06 | Смена пароля — несовпадающие пароли дают ошибку @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3366","TC-PAGE-11 | Страница пользовательского соглашения загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","244","TC-1C-52 | query (type=catalog) возвращает failure или XML (не 500) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","4151","TC-CHK-09 | Невалидный промокод показывает ошибку @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","6368","TC-SCH-06 | Organization schema содержит name и url @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","7296","TC-COK-05 | Клик ""Принять"" скрывает баннер @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","242","TC-API-05 | GET /products?search=торпедо возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3393","TC-PROD-14 | Секция похожих товаров загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","7144","TC-ADDR-08 | Кнопка ""Редактировать"" открывает форму с заполненными данными @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","6017","TC-CART-09 | Неавторизованный пользователь видит форму входа в корзине @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","314","TC-API-03 | GET /products?sort=price_asc возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5090","TC-PAGE-01 | Страница контактов загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","6385","TC-CART-07 | Товар удаляется из корзины @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","4485","TC-PAGE-04 | Контактная информация (адрес, телефон) отображается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","1062","TC-1C-35 | import prices обновляет цены вариантов @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","5522","TC-PAY-15 | Возврат с авторизацией для несуществующего заказа возвращает 404 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","228","TC-API-16 | GET /me без авторизации возвращает 401 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6538","ТК-16 | Rate-limit на логин магазина (должен вернуть 429) @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","260","ТК-13 | Версия nginx/PHP скрыта в ответах backend @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","5534","TC-HOME-05 | Футер отображается @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","7344","TC-HOME-14 | Ссылка «В каталог» ведёт на /catalog @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","5159","TC-COK-03 | Баннер содержит кнопку ""Отказаться"" или ссылку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","5975","TC-PAY-11 | /payment/result с status=fail показывает ошибку оплаты @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","242","TC-API-15 | POST /delivery/calculate с корректными данными возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3740","TC-ACC-02 | Боковая навигация кабинета отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3683","CJM-06-02 | Список заказов содержит дату и сумму @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","4485","ТК-67 | Cookie laravel_session имеет флаги Secure и HttpOnly @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","3216","TC-PROD-02 | Название товара отображается в h1 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","6765","TC-COK-07 | Клик ""Отказаться"" также скрывает баннер @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","225","ТК-38 | Loyalty: списание баллов требует авторизации @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-BIZ | Бизнес-логика","13-security-pentest.spec.ts","",""
"","256","TC-1C-07 | Неизвестный mode возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","3451","TC-PAGE-12 | Страница возвратов загружается @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","2949","TC-PAGE-10 | Страница политики конфиденциальности загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","3516","TC-PROD-06 | Кнопка «Избранное» (сердечко) присутствует @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","5775","CJM-03-03 | Кнопка «−» уменьшает количество @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","4983","TC-HOME-04 | Иконка корзины видна в хедере @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3326","TC-PROD-07 | Если у товара есть опции (размеры), они отображаются @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","315","TC-API-04 | GET /products?sort=price_desc возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3993","TC-RAT-01 | Блок рейтинга отображается на странице товара @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","6324","TC-CART-05 | В корзине можно увеличить количество @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","7465","CJM-04-08 | Выбор СДЭК-курьер показывает поле адреса @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5474","TC-ACC-04 | Форма личных данных содержит поля ФИО и email @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","5149","TC-SCH-01 | Страница товара содержит JSON-LD schema script @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","898","TC-API-21 | Все API-ответы имеют Content-Type: application/json @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","365","CJM-05-03 | СДЭК: поиск города «Нижний» возвращает Нижний Новгород @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-05 | API доставки","14-order-cjm.spec.ts","",""
"","242","TC-PAY-01 | GET /payment/{order}/status без авторизации возвращает 401 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow — защита без авторизации","11-payment-flow.spec.ts","",""
"","7281","CJM-04-10 | Итоговая сумма к оплате отображается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5067","TC-PAY-08 | GET /payment/{order}/status с авторизацией возвращает статус @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4097","TC-CAT-16 | Сортировка по цене (возрастание) через URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4585","TC-RAT-03 | Среднее значение рейтинга числовое (если отображается) @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","9441","CJM-03-05 | Итоговая сумма в корзине отображается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-03 | Управление корзиной","14-order-cjm.spec.ts","",""
"","5380","TC-HOME-02 | Логотип ХК Торпедо отображается в хедере @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","8481","TC-ADDR-05 | Форма содержит поля: тип доставки, индекс, улица, дом, квартира @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","3267","TC-PROD-04 | Галерея изображений загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","6914","TC-CART-04 | Корзина сохраняется после перезагрузки страницы @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","8916","TC-RAT-05 | Клик на звезду (puck) в оценке не вызывает критическую ошибку @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","4013","CJM-01-05 | Галерея изображений на странице товара @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","6069","TC-PAY-02 | /payment/result без order_id перенаправляет или не крашится @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3859","TC-CAT-07 | URL-параметр search сохраняется при переходе @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","6260","ТК-33 | Shop-токен не даёт доступ к admin-эндпоинтам @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","6228","TC-SMS-03 | Форма содержит поле для ввода номера телефона @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","5446","CJM-02-05 | Корзина: иконка в хедере — быстрый переход на /cart @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","282","TC-API-14 | GET /delivery/cities возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","3930","TC-PROD-12 | QuickView-модал открывается из карточки в каталоге @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","4501","TC-HOME-17 | Тег <title> не пустой @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","5990","TC-SMS-01 | Переключатель ""Войти по SMS"" присутствует в форме авторизации @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","3620","TC-CAT-02 | Отображается счётчик товаров «Показано X из Y» @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","5114","TC-PAY-09 | GET /payment/{order}/status для чужого заказа возвращает 403/404 @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4447","TC-CART-01 | Пустая корзина показывает соответствующее сообщение @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Корзина","04-cart.spec.ts","",""
"","4874","TC-CAT-16 | Сортировка по цене (возрастание) через URL @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4943","TC-CHK-12 | API /delivery/pickup-points требует city_code @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","5500","TC-CHK-07 | СДЭК: поиск по городам работает @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","3530","TC-PAGE-05 | Страница доставки загружается @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","8934","CJM-04-03 | Поле телефона принимает российский формат @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","3431","TC-RAT-02 | Рейтинг отображается иконками (puck/звёзды) @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","8042","ТК-29 | IDOR: изменение чужого профиля заблокировано @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","3446","CJM-06-03 | Статус заказа отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","5270","CJM-02-02 | Добавление товара в корзину не вызывает ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","314","TC-API-14 | GET /delivery/cities возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","9968","TC-SMS-08 | Кнопка ""Изменить номер"" возвращает к полю телефона @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","5430","TC-SCH-02 | Schema.org тип Product корректен @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","3183","TC-CAT-09 | Поиск спецсимволами не вызывает ошибку @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","6173","TC-HOME-06 | Футер содержит контактную информацию @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3910","TC-PAY-21 | Страница /payment содержит информацию о способах оплаты @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4336","TC-CHK-04 | Способы доставки отображаются @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Оформление заказа","07-checkout.spec.ts","",""
"","266","TC-API-09 | GET /categories возвращает 200 и массив @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","231","ТК-65 | API возвращает стандартные коды ошибок без stack traces @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-INFRA | Инфраструктура","13-security-pentest.spec.ts","",""
"","8105","CJM-04-04 | Телефон с +7 форматируется корректно @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","4854","TC-ACC-08 | Страница заказов загружается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","241","TC-PAY-07 | POST /payment/{order}/refund без авторизации возвращает 401 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","4813","ТК-67b | XSRF-TOKEN cookie имеет флаг Secure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-AUTH | Аутентификация","13-security-pentest.spec.ts","",""
"","243","TC-1C-05 | checkauth для type=sale возвращает success @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Аутентификация","12-1c-integration.spec.ts","",""
"","6017","TC-ACC-08 | Страница заказов загружается @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","3310","CJM-01-02 | Поиск по названию сужает список товаров @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","4765","TC-HOME-10 | Секция популярных / хитовых товаров загружается @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4405","TC-HOME-13 | Секция категорий отображается @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","253","ТК-56 | Мутирующие запросы требуют CSRF-токен @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-CSRF | CSRF защита","13-security-pentest.spec.ts","",""
"","2981","TC-AUTH-04 | Вход с пустыми полями показывает ошибку @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","7177","TC-COK-05 | Клик ""Принять"" скрывает баннер @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","3026","CJM-07-03 | Несуществующий slug продукта показывает 404, а не 500 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","3649","TC-CAT-11 | Панель фильтров открывается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","8208","ТК-30 | IDOR: чужие адреса доставки недоступны @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-IDOR | Авторизация и IDOR","13-security-pentest.spec.ts","",""
"","3431","TC-CAT-03 | Пагинация — кнопка «Показать ещё» загружает следующую страницу @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3174","TC-RAT-02 | Рейтинг отображается иконками (puck/звёзды) @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","4183","CJM-04-04 | Телефон с +7 форматируется корректно @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","243","TC-API-18 | POST /checkout без авторизации возвращает 401 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","1667","TC-1C-37 | После import rests: вариант с stock=0 has is_available=false @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Импорт каталога","12-1c-integration.spec.ts","",""
"","543","TC-API-10 | GET /products/{slug} с валидным slug возвращает 200 @major","Desktop Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","5545","TC-VK-04 | Страница /auth/vk/callback без code показывает ошибку или редиректит @major","Desktop Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","5432","TC-COK-01 | Cookie баннер отображается при первом посещении (нет localStorage cookie_consent) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","6236","TC-RESP-40 | ScrollToTop при переходе между страницами @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Адаптивность и производительность","10-responsive.spec.ts","",""
"","760","TC-API-21 | Все API-ответы имеют Content-Type: application/json @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","6843","TC-SMS-12 | Форма SMS корректно отображается на мобильном viewport @major","Mobile Chrome","2026-07-22","passed","2026-07-22","SMS/OTP авторизация","18-sms-auth.spec.ts","",""
"","4495","TC-CAT-05 | Клик на карточку открывает страницу товара @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","4842","TC-ACC-09 | Список заказов содержит контент @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Личный кабинет","06-account.spec.ts","",""
"","9069","CJM-04-12 | Невалидный промокод показывает ошибку @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","7915","CJM-04-09 | Способы оплаты отображаются @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-04 | Форма заказа","14-order-cjm.spec.ts","",""
"","5146","TC-HOME-08 | Кнопки навигации слайдера присутствуют @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4110","TC-PROD-05 | Кнопка «В корзину» или «Добавить в корзину» присутствует @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","5625","TC-HOME-03 | Навигация содержит ссылки на каталог и другие разделы @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","4433","TC-AUTH-03 | Auth-модал закрывается кликом на оверлей @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","341","TC-1C-54 | success (type=catalog) возвращает failure @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Обмен заказами (sale)","12-1c-integration.spec.ts","",""
"","184","CJM-06-04 | API GET /shop/orders требует авторизации @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-06 | Статус и история заказов","14-order-cjm.spec.ts","",""
"","5170","TC-SCH-03 | Schema содержит name, price, priceCurrency @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Schema.org разметка и рейтинг","17-schema-and-rating.spec.ts","",""
"","6355","TC-PAY-12 | /payment/result неавторизованный перенаправляется на вход @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","3244","CJM-02-01 | Кнопка «В корзину» видима и активна @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-02 | Добавление в корзину","14-order-cjm.spec.ts","",""
"","3819","CJM-01-02 | Поиск по названию сужает список товаров @major","Desktop Chrome","2026-07-22","passed","2026-07-22","CJM-01 | Обнаружение товара","14-order-cjm.spec.ts","",""
"","7194","TC-AUTH-08 | Выход очищает сессию @critical","Mobile Chrome","2026-07-22","passed","2026-07-22","Авторизация и регистрация","05-auth.spec.ts","",""
"","254","TC-PAY-06 | API /payment/{order}/status с несуществующим заказом возвращает 401/404 @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Платёжный flow","11-payment-flow.spec.ts","",""
"","2956","TC-PAGE-05 | Страница доставки загружается @minor","Mobile Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","7633","TC-HOME-09 | Клик по кнопке слайдера меняет слайд @critical","Desktop Chrome","2026-07-22","passed","2026-07-22","Главная страница","01-home.spec.ts","",""
"","3323","TC-PROD-08 | Выбор опции обновляет цену или доступность @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
"","248","TC-API-01 | GET /products возвращает 200 и список товаров @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","4120","TC-CAT-18 | Сортировка по названию через URL @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Каталог товаров","02-catalog.spec.ts","",""
"","3549","TC-PROD-03 | Цена товара отображается @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Страница товара","03-product.spec.ts","",""
